"","Neutrophil"
"POLA2",0.106580154367755
"AP000944.2",0.0387042963280302
"CDC42EP2",0
"DPF2",0.642527165217267
"TIGD3",0.114113804609328
"AP000944.1",0.0326484935914997
"SLC25A45",0.203968743951396
"FRMD8",0.540718970633602
"NEAT1",7.6951539647013
"RF01955",0
"RF01956",0
"RF01957",0
"MIR612",0
"RF01684",0
"AP000769.1",0.0517472095059122
"AP000769.3",0
"MALAT1",9.02782858386742
"AP000769.2",0
"RF01871",0
"SNRPGP19",0
"SCYL1",0.489779676277409
"LTBP3",0.0616934454280113
"AP001362.1",0
"SSSCA1-AS1",0.0437695916718468
"SSSCA1",0.163920825418342
"FAM89B",0.232513511114175
"EHBP1L1",1.02346797384485
"KCNK7",0.272433334879018
"MAP3K11",0.774810920222182
"PCNX3",0.379254324874082
"MIR4690",0
"SIPA1",1.95328068222619
"MIR4489",0
"RELA",0.51196820802616
"AP001362.2",0
"RN7SL309P",0
"KAT5",0.0309680763280299
"RNASEH2C",0.200985363622704
"KRT8P26",0.0806922141795492
"AP001266.2",0.0815490858545488
"AP5B1",1.24263042940583
"OVOL1",0
"OVOL1-AS1",0
"AP001266.1",0
"CFL1",4.91107264930443
"SNX32",0.0904790876334584
"MUS81",0.174495058084219
"EFEMP2",0.177447251682621
"CTSW",0.163995838326116
"FIBP",0.0933604300927171
"CCDC85B",0.092404970036161
"FOSL1",0.0632983082169733
"C11orf68",0.596064729945601
"DRAP1",0.251897353712916
"TSGA10IP",0.0576751444181495
"SART1",0.131170949876723
"AP006287.1",0.0745907618967204
"EIF1AD",0.146338662892669
"BANF1",0.091684721070271
"CST6",0
"CATSPER1",0.0519073436552164
"GAL3ST3",0
"SF3B2",0.729793222387295
"AP006287.2",0
"PACS1",1.1487190138858
"AP000759.1",0.0245698773676004
"KLC2",0.091635167566821
"AP001107.4",0
"AP001107.8",0
"AP001107.7",0
"RAB1B",0.31625404565205
"AP001107.1",0.114183641664403
"AP001107.2",0
"CNIH2",0
"YIF1A",0.0308570341438473
"TMEM151A",0
"AP001107.3",0
"CD248",0
"RIN1",0.0180394207785312
"AP001107.6",0.0603234581188275
"BRMS1",0.490844561434263
"B4GAT1",0
"AP001107.9",0.0709964971111688
"SLC29A2",0.0444694357837645
"BRD9P1",0
"RNU1-84P",0
"AP001107.5",0
"NPAS4",0
"MRPL11",0.0288440377708135
"AP002748.2",0
"PELI3",0
"AP002748.3",0
"DPP3",0.0320959321941074
"AP002748.4",0
"BBS1",0.0911653507711849
"ZDHHC24",0.15273382422361
"ACTN3",0
"AP002748.1",0
"CTSF",0.0245472254780505
"CCDC87",0
"CCS",0.102719946653499
"RNU4-39P",0
"RBM14",0.13965096575725
"RBM14-RBM4",0
"RBM4",0.240761766226574
"RBM4B",0
"SPTBN2",0.116074229285799
"RN7SL12P",0
"C11orf80",0
"C1QBPP2",0
"FTLP6",0
"RCE1",0.0320811296754398
"PC",0
"LRFN4",0.0270310656753919
"RNU7-23P",0
"MIR3163",0
"C11orf86",0
"SYT12",0.0234525477616171
"MIR6860",0
"RHOD",0
"KDM2A",1.28180109243877
"AP001885.1",0
"GRK2",2.22868772878978
"ANKRD13D",1.68953177434737
"SSH3",0.294742891307279
"RAD9A",0.149292918847135
"POLD4",0.112255435782235
"AP003419.1",0
"AP003419.2",0
"RN7SKP239",0.0197409974763261
"CLCF1",0
"AP003419.3",0
"RNU6-1238P",0
"PPP1CA",0.391450770599287
"TBC1D10C",1.04374393139334
"CARNS1",0
"RPS6KB2",0.263371887093801
"RPS6KB2-AS1",0
"PTPRCAP",0
"CORO1B",0.186050141849075
"GPR152",0
"CABP4",0.0409336461754369
"TMEM134",0.10683346639831
"AIP",0.388880438463476
"MIR6752",0
"PITPNM1",0.381340894364554
"CDK2AP2",0.303163645722114
"CABP2",0
"AP001184.1",0.091720615598721
"GSTP1",0.385055441681464
"C11orf72",0
"AP003385.3",0
"NDUFV1",0.282327677801314
"DOC2GP",0.0455698121332881
"NUDT8",0.0408190233029816
"TBX10",0
"ACY3",0
"AP003385.1",0.0530792873769205
"ALDH3B2",0
"RPL37P2",0.012885425278528
"UNC93B5",0.0324595010490504
"OR7E145P",0
"OR7E11P",0
"AP003385.5",0
"AP003385.2",0
"AP003385.4",0
"ALG1L8P",0
"FAM86C2P",0.0900020803948132
"ENPP7P7",0
"AP003716.2",0
"AP003716.1",0
"RNU6-46P",0
"RPS3AP40",0
"AC004923.1",0
"AC004923.2",0
"AC004923.3",0
"OR7E1P",0
"UNC93B1",0.62964213659572
"ALDH3B1",0.490921194054095
"AC004923.4",0
"NDUFS8",0.219694279968059
"MIR7113",0
"MIR4691",0
"TCIRG1",2.19766807830742
"MIR6753",0
"AP002807.1",0
"CHKA",0.473816343988502
"AP002992.1",0.0371077285903044
"KMT5B",0.323336861909255
"C11orf24",0.0737194396207504
"LRP5",0.0514047213943266
"PPP6R3",0.166388642914844
"NDUFA3P2",0
"AP003096.1",0
"GAL",0.128300466153212
"TESMIN",0.0435628270692996
"CPT1A",0.106435709741933
"AP000808.1",0.012885425278528
"MRPL21",0
"IGHMBP2",0.160576695618423
"AP000808.2",0.0213047027859622
"MRGPRD",0
"AP003071.4",0
"AP003071.3",0
"MRGPRF",0.0304790749548848
"MRGPRF-AS1",0
"TPCN2",0.23808436493095
"MIR3164",0
"AP003071.1",0
"AP003071.2",0
"AP003071.5",0
"MYEOV",0
"IFITM9P",0
"AP005233.2",0
"AP005233.1",0
"AP000439.3",0.0711259698554241
"AP000439.1",0
"AP000439.4",0
"AP000439.2",0
"LINC01488",0
"CCND1",0.0736877212803957
"LTO1",0.113946887762482
"FGF19",0
"AP001888.1",0.0270310656753919
"FGF4",0.0600112838670154
"FGF3",0
"AP007216.1",0
"AP007216.2",0
"AP003555.3",0.0465725981669737
"AP003555.2",0
"AP003555.1",0
"LINC02584",0
"RNU6-1175P",0
"ANO1",0.0772582744256148
"AP000879.2",0
"ANO1-AS1",0
"FADD",0.053360467155091
"AP000879.1",0
"PPFIA1",0.86086965436551
"H2AFZP4",0
"AP002336.2",0
"MIR548K",0
"AP002336.1",0.0962225610646183
"AP002336.3",0
"AP000487.2",0
"AP000487.1",0.0409336461754369
"CTTN",0.415410065449625
"SHANK2",0
"AP001271.1",0
"AP001271.2",0
"SHANK2-AS1",0.0208503940269894
"SHANK2-AS2",0
"AP000590.1",0.0509511025806476
"SHANK2-AS3",0.166987655906134
"MIR3664",0
"FLJ42102",0.0336791373231247
"DHCR7",0.157751620204466
"AP002387.1",0.0717551143507035
"NADSYN1",0.994623559782256
"MIR6754",0
"AP000867.2",0
"KRTAP5-7",0
"KRTAP5-8",0
"KRTAP5-9",0
"KRTAP5-10",0
"AP000867.1",0
"KRTAP5-11",0
"KRTAP5-14P",0
"OR7E87P",0.0208444804453415
"UNC93B6",0.0705645717571622
"OR7E4P",0.0484851954628528
"AP000867.3",0
"AP000867.4",0
"RPS3AP41",0
"SNRPCP14",0
"AP003498.1",0
"ENPP7P8",0.0477630625697219
"AP003498.2",0.0503136116164291
"FAM86C1",0.0544469272039219
"ALG1L9P",0.0541665727728704
"ZNF705E",0
"DEFB108B",0.0208503940269894
"RNA5SP342",0
"DEFB130C",0
"AP002495.1",0
"DEFB131B",0.0329540036968141
"OR7E128P",0
"OR7E126P",0
"RNF121",0.1002308634578
"AP002490.2",0
"IL18BP",0
"NUMA1",0.103342869161058
"AP002490.1",0
"RNU6-72P",0
"MIR3165",0
"LRTOMT",0.0239498632829407
"AP000812.5",0
"LAMTOR1",0.937343324578169
"AP000812.4",0
"ANAPC15",0
"FOLR3",0.433782462622704
"RPEP6",0
"AP000812.3",0
"AP000812.1",0
"AP000812.2",0
"FOLR1",0.273508461227594
"FOLR2",0
"INPPL1",0.219761530225268
"PHOX2A",0
"AP000593.2",0
"AP000593.4",0
"AP000593.1",0
"CLPB",0.112995249996033
"AP000593.3",0.0530613264195423
"AP002892.2",0
"AP002892.1",0
"AP003785.1",0
"ART2BP",0.0213047027859622
"ART2P",0.0343889221728476
"AP005019.3",0
"AP005019.2",0
"LINC01537",0.0547756335620148
"PDE2A",0.118387088956137
"AP005019.1",0.046068208399994
"MIR139",0
"RNU7-105P",0
"AP003065.1",0
"ARAP1",2.19213940638189
"ARAP1-AS1",0
"ARAP1-AS2",0.321945809629908
"RPS12P20",0.141725842224055
"STARD10",0.562091553800757
"MIR4692",0
"AP002381.2",0
"ATG16L2",4.14371298785059
"FCHSD2",0.455788454485356
"RNU6-672P",0
"AP002381.1",0
"AP002761.2",0
"AP002761.1",0
"P2RY2",0.0563472401269358
"AP002761.4",0
"OR8R1P",0
"P2RY6",0
"AP002761.3",0
"ARHGEF17",0.0923808079914317
"RELT",0.784587154236446
"AP000763.4",0
"FAM168A",0.32544459500349
"AP000763.3",0.0897105226763853
"AP000763.1",0
"AP000763.2",0
"HMGN2P38",0
"AP000860.1",0
"PLEKHB1",0.0239498632829407
"RAB6A",0.0307417778947845
"AP002993.1",0
"AP002770.1",0
"MRPL48",0
"RN7SKP243",0
"CCDC58P5",0
"COA4",0.096339230352421
"PAAF1",0.154231483749029
"AP002770.2",0
"DNAJB13",0
"AP003717.1",0.0494841454372438
"UCP2",0.577044962625757
"AP003717.2",0
"AP003717.3",0
"UCP3",0
"C2CD3",0.225000574318756
"AP002392.1",0
"PPME1",0
"RNA5SP343",0.0523236230971556
"AP000577.1",0
"P4HA3",0.0514386870614943
"P4HA3-AS1",0
"PGM2L1",0.0311062973643288
"HNRNPA1P40",0
"AP001372.1",0
"MIR548AL",0
"AP001085.1",0
"KCNE3",0.470825123432337
"AP001372.3",0
"CYCSP27",0.0575383269748591
"AP001372.4",0
"LIPT2",0
"AP001372.2",0.0517008312374151
"POLD3",0.13396476392728
"RANP3",0
"RN7SKP297",0
"CHRDL2",0
"AP001324.3",0
"MIR4696",0
"AP001324.2",0
"AP001324.1",0.0996185458549761
"RNF169",0.344039094386782
"XRRA1",0.186613330085019
"AP000560.1",0
"RN7SL239P",0
"AP001992.1",0
"SPCS2",0.0553661531382626
"RNU6-216P",0
"NEU3",0
"AP003175.1",0.0333666798413174
"OR2AT2P",0
"NPM1P50",0
"OR2AT4",0
"AP001972.4",0.038775185247021
"SLCO2B1",0.0805870737917492
"OR2AT1P",0
"AP001972.3",0
"ZDHHC20P3",0
"TPBGL",0
"AP001972.1",0
"AP001972.5",0
"ARRB1",0.513660989612003
"AP001972.2",0
"MIR326",0
"RPS3",0.692785291866809
"SNORD15A",0
"SNORD15B",0
"KLHL35",0
"GDPD5",0.0469492785336562
"AP002815.1",0
"SERPINH1",0.0810365327780511
"AP001922.5",0
"MAP6",0.0239498632829407
"AP001922.6",0
"AP001922.2",0
"AP001922.4",0
"MOGAT2",0
"RN7SL786P",0.0397142128840555
"AP001922.1",0.0712416064888849
"DGAT2",1.74783450664104
"AP001922.3",0.329128517746239
"AP003031.1",0
"UVRAG-DT",0.101830709121446
"UVRAG",0.105168473190764
"PPP1R1AP1",0
"AP003168.2",0.0491921477456223
"RNA5SP344",0
"AP003168.1",0
"AP002340.1",0
"WNT11",0.0397142128840555
"AP000785.1",0
"AP000785.2",0
"THAP12",0.0988971047712567
"GVQW3",0.0977528080036022
"AP002360.3",0
"AP002360.2",0
"AP002360.1",0
"EMSY",0.340055198797301
"AP001189.2",0.0493028162602857
"AP001189.5",0
"AP001189.6",0
"AP001189.3",0.0436110173148946
"AP001189.1",0.0474407454431487
"LRRC32",0.118710730266429
"AP001189.4",0
"GUCY2EP",0.0606608063091717
"AP003119.1",0
"TSKU",0
"AP003119.2",0
"AP003119.3",0
"ACER3",0.207364166972508
"AP002498.1",0.0473589625314717
"B3GNT6",0.0249897006612269
"CAPN5",0.122196723749484
"OMP",0
"MYO7A",0.14711249386062
"GDPD4",0.13973889431516
"TOMM20P1",0
"PAK1",0.958237919928133
"AP003680.1",0.0354815766615368
"CLNS1A",0.125452788206908
"RNU7-59P",0
"AQP11",0.0519299556741131
"RSF1",0.586340594442205
"RSF1-IT2",0
"FTH1P16",0.189791396434782
"RSF1-IT1",0
"AP000580.1",0
"AAMDC",0
"AP002812.2",0
"AP002812.3",0
"AP002812.5",0
"AP002812.1",0
"INTS4",0.233238866184728
"AP002812.4",0
"AP003032.2",0
"KCTD14",0
"NDUFC2-KCTD14",0
"AP003032.1",0
"THRSP",0
"NDUFC2",0.0267207370211612
"ALG8",0.0599884538618212
"RNU6-126P",0
"KCTD21-AS1",0.0942211074341518
"KCTD21",0.18649667316972
"USP35",0.136466713501834
"GAB2",1.22458700978402
"AP003086.2",0
"AP003086.3",0.412354807782814
"AP003086.1",0
"NARS2",0.0357632322012536
"AP003110.1",0
"RNU6-311P",0
"COPS8P3",0
"TENM4",0.159301042657996
"AP002768.1",0
"AP002957.1",0.0407277457904722
"AP001547.1",0
"MIR708",0.046096674149897
"MIR5579",0
"AP001978.1",0
"AP001541.1",0
"AP001284.1",0
"AP006295.1",0
"RNU6-544P",0
"ARL6IP1P3",0
"AP002759.1",0
"AP003398.1",0
"AP003398.2",0
"MTND4LP18",0
"MTND6P25",0
"AP002802.2",0
"MIR4300HG",0.0251939512304075
"MIR4300",0
"AP002802.1",0
"AP000793.1",0
"RPS28P7",0.269854378510084
"FAM181B",0.0310674604964764
"AP001646.3",0
"AP001646.2",0
"PRCP",0.426242491718173
"AP001646.1",0
"DDIAS",0.091835088993061
"AP000893.1",0
"AP000893.2",0
"RAB30",0
"AP001767.1",0
"SNORA70E",0
"RAB30-AS1",0.0278458243701984
"AP001767.3",0
"AP001767.4",0
"AP001767.2",0
"C1DP5",0
"BCAS2P1",0
"PCF11",0.926675237504756
"AP000873.4",0.125929224387659
"AP000873.2",0
"PCF11-AS1",0
"ANKRD42",0.127946545623011
"AP000873.5",0
"AP000873.3",0
"AP000873.1",0
"CCDC90B",0.179489710061623
"AP000446.1",0.0867191250544729
"CYCSP28",0
"RF01974",0
"DLG2",0.219947359926697
"AP002370.2",0
"AP002370.1",0
"LDHAL6DP",0.0483356484927235
"HNRNPA1P72",0.0230093347595112
"AP000852.1",0
"AP001825.1",0
"RF02112",0
"RF02113",0
"AP000857.2",0
"AP000857.1",0
"HNRNPCP6",0
"AP002803.1",0
"AP003035.1",0
"RNU6-1292P",0
"TMEM126B",0.0359720575537439
"TMEM126A",0
"CREBZF",0.132417163881124
"CCDC89",0
"SYTL2",0.130024245765287
"AP000974.1",0
"CCDC83",0
"AP003128.1",0
"SLC25A1P1",0
"PICALM",1.33621772614644
"RNU6-560P",0
"AP003097.2",0
"AP003097.1",0
"EED",0.0528486109374057
"MIR6755",0
"AP003084.1",0
"SETP17",0
"HIKESHI",0.0320170773452175
"RN7SL225P",0
"CCDC81",0.0273747924989677
"AP001831.1",0
"PTP4A1P6",0
"AP001148.1",0.0692866518812791
"ME3",0
"AP003059.1",0
"AP003059.2",0.0486304285680364
"PRSS23",0.0158660943648203
"AP000654.2",0
"OR7E13P",0
"AP000654.1",0
"OR7E2P",0
"AP001528.2",0
"AP001528.3",0.0208444804453415
"FZD4",0.0223226605490003
"AP001528.1",0
"HNRNPCP8",0
"TMEM135",0.0846817554697124
"XIAPP2",0
"AP002967.1",0
"AP001102.1",0.0609836969385438
"AP000811.1",0
"PSMA2P1",0.0404316652120039
"AP003497.1",0
"AP003497.2",0
"AP001784.1",0
"RNU6-1135P",0
"AP000756.1",0
"AP000756.2",0
"MTCYBP41",0
"AP000676.2",0
"AP000676.3",0.0332690672230274
"AP000676.5",0
"AP000676.4",0
"AP000676.1",0
"AP005436.3",0
"AP005436.1",0
"AP005436.2",0.0348858927048469
"RAB38",0.0448805345302452
"AP001642.1",0
"MIR3166",0
"CTSC",0.425134766212972
"GAPDHP70",0
"GRM5-AS1",0.0574000078299697
"GRM5",0
"RNU6-16P",0.0370399713068878
"TYR",0
"CBX3P7",0
"AP000720.1",0
"AP000720.2",0
"NOX4",0.0960969580319468
"AP002404.1",0
"AP003400.4",0
"AP003400.5",0.0213047027859622
"AP003400.1",0
"AP003400.2",0
"AP003400.3",0.0689301881250652
"AP003400.6",0.0538644709508718
"FOLH1B",0.0519578874474949
"UBTFL10",0
"AP003122.6",0
"TRIM77",0
"AP003122.4",0
"AP003122.5",0
"UBTFL2",0
"AP003122.2",0
"AP003122.3",0
"AP003122.1",0
"TRIM64DP",0
"AP004833.2",0
"AP004833.3",0
"TRIM49",0
"AP004833.1",0
"TRIM53BP",0
"TRIM51BP",0
"AP005435.1",0
"TRIM64B",0
"AP005435.4",0
"AP005435.2",0
"AP005435.3",0.0400108819310236
"MTND1P35",0
"TRIM49D1",0
"TRIM49D2",0
"AP004607.3",0
"AP004607.9",0
"AP004607.8",0
"AP004607.1",0
"TRIM64",0
"AP004607.7",0
"TRIM51EP",0
"TRIM53AP",0
"AP004607.6",0
"TRIM49C",0
"AP004607.2",0
"AP004607.4",0
"TRIM64EP",0
"AP004607.5",0.022606722935775
"AP000827.1",0
"UBTFL1",0
"AP000648.1",0
"AP000648.2",0
"NAALAD2",0
"AP000648.3",0
"CHORDC1",0
"AP002364.1",0
"DISC1FP1",0
"TUBAP2",0
"MIR4490",0
"AP002782.1",0
"MIR1261",0
"AP001002.3",0
"AP001002.1",0.0213047027859622
"AP001002.2",0
"OSBPL9P2",0.0319752846256393
"OSBPL9P3",0
"AP003386.1",0
"AP003485.2",0
"AP003485.1",0
"AP002791.1",0
"AP003028.1",0
"TUBB4BP4",0
"AP002799.1",0
"RPL7AP57",0
"NDUFB11P1",0
"FAT3",0
"PGAM1P9",0
"AP000722.1",0
"RPS3AP42",0
"AP003718.1",0
"AP003171.3",0
"AP003171.2",0.0359720575537439
"SNRPGP16",0
"AP003171.1",0
"MTNR1B",0.0404316652120039
"RPL26P31",0
"AP002371.1",0
"AP003072.4",0.0477505167115174
"SLC36A4",0.472470180227446
"AP003072.2",0
"AP003072.5",0
"AP003072.3",0
"AP003072.1",0
"AP003969.1",0
"AP003969.2",0
"DEUP1",0.0533544478821907
"SMCO4",0.0222202964638477
"SRP14P2",0.0223923746118198
"RN7SL223P",0
"AP003499.3",0
"AP003499.2",0
"AP003499.1",0
"CEP295",0.0777650309230032
"SCARNA9",0.0438362217845372
"RF00493",0
"AP001273.1",0.0590554489943455
"TAF1D",0.11333447216464
"SNORA25",0
"SNORA32",0
"SNORD6",0
"SNORA1",0
"SNORA8",0
"SNORD5",0
"SNORA18",0
"MIR1304",0
"SNORA40",0
"C11orf54",0.177460210719418
"AP001273.2",0
"MED17",0.0448939164130729
"VSTM5",0
"AP002795.1",0
"HPRT1P3",0
"HEPHL1",0.0962852539184408
"PHBP16",0
"PANX1",0.106360948198579
"AP002784.2",0.0609983328383346
"AP002784.1",0
"IZUMO1R",0
"GPR83",0
"MRE11",0.0889849596672507
"MIR548L",0
"AP000786.1",0
"ANKRD49",0.218654845711507
"C11orf97",0
"FUT4",0
"PIWIL4",0
"AP000943.3",0
"AP000943.4",0.0533043853352469
"AP000943.1",0
"AP000943.2",0.0402792132269236
"AMOTL1",0.095302638054706
"AP002383.2",0
"ST13P11",0
"CWC15",0.491133510254948
"KDM4D",0
"AP002383.1",0
"KDM4E",0
"AP002383.5",0
"AP002383.3",0
"AP002383.4",0.0500925017537848
"KDM4F",0.0960810006964253
"AP001264.1",0.0542402665658063
"SRSF8",0.110045652954622
"ENDOD1",0
"BUD13P1",0
"AP000787.2",0
"AP000787.1",0
"SESN3",0.0841369364298294
"AP000787.3",0
"AP001790.1",0.0395094626670721
"AP000820.2",0
"AP000820.1",0
"AP001877.1",0
"FAM76B",0.394560407421424
"CEP57",0.177266434663667
"MTMR2",0
"RNA5SP345",0
"AP000870.1",0
"MAML2",0.138141051021438
"AP000779.1",0
"MIR1260B",0
"CCDC82",0.310596305038852
"JRKL",0
"JRKL-AS1",0
"RNA5SP346",0
"AP003781.1",0
"AP003066.1",0
"AP003066.2",0
"MED28P5",0
"AP001836.1",0
"LINC02553",0
"RNA5SP347",0
"AP003730.2",0.041853225642552
"AP003730.1",0
"AP001317.1",0
"AP003038.1",0.0265485436126185
"AP003715.1",0.0484851954628528
"AP002428.1",0
"CNTN5",0.0780252446492807
"RN7SKP53",0
"RPA2P3",0.0477505167115174
"RN7SL222P",0
"PPIAP43",0
"AP001351.1",0
"ARHGAP42",0.0818228369867986
"RN7SKP115",0
"PGR",0.0326360468932948
"PGR-AS1",0
"AP001533.1",0
"TRPC6",0.0371707971507825
"MIR3920",0
"AP003080.1",0.0578232899465692
"AP000776.1",0
"ANGPTL5",0.0364706870760148
"CEP126",0.05052994223359
"CFAP300",0
"RNA5SP535",0
"AP001527.1",0
"AP001527.2",0
"YAP1",0.0939846982327989
"AP000942.2",0
"AP000942.1",0
"AP000942.3",0
"AP000942.4",0.043998269012781
"RNU6-952P",0
"BIRC3",0.127936371342227
"BIRC2",0.33696908223456
"TMEM123",0.384330369627494
"AP001830.1",0
"AP001830.2",0
"MMP7",0.222901563628163
"MMP20",0
"AP000851.1",0
"AP000851.2",0
"MMP27",0
"MMP8",0.0759092067370504
"WTAPP1",0
"AP000619.1",0
"AP000619.3",0
"MMP10",0
"MMP1",0.0929835607659
"AP000619.2",0
"MMP3",0.0348858927048469
"MMP12",0.0524071977506015
"BOLA3P1",0
"RNU7-159P",0
"MMP13",0.187181648906728
"AP001486.3",0
"AP001486.1",0
"AP001486.2",0
"DCUN1D5",0.0385240661741144
"DYNC2H1",0.210052088870093
"AP002961.1",0.0187345361152093
"MTCO3P15",0.0506617136004472
"MTATP6P15",0.0299886314134123
"MTCO2P15",0
"MTCO1P15",0.0922073727076844
"MTND2P26",0
"MTND1P36",0.05875313268324
"AP003461.1",0.0208444804453415
"AP002989.1",0
"MIR4693",0.0513136402495552
"PDGFD",0
"AP003043.1",0
"DDI1",0
"MIR7641-1",0.0364706870760148
"LINC02552",0
"AP001485.1",0
"AP002004.1",0
"CASP12",0.0443454984056792
"CASP17P",0.0328092519953936
"CASP4",1.61768449709884
"AP001153.1",0
"CASP5",0.0261086931382969
"CASP1",0.41836941567613
"CARD16",0.754611478951267
"CASP1P2",0
"CARD17",0
"CASP1P1",0
"CARD18",0.0465725981669737
"OR2AL1P",0
"AP003181.1",0
"GRIA4",0
"AP000641.1",0
"RNU4-55P",0
"RNU6-277P",0
"AP000813.1",0.0239498632829407
"MSANTD4",0.0609006015173477
"KBTBD3",0.0522250169057994
"AASDHPPT",0.0418917719434155
"AP001001.1",0
"AP001001.2",0.0378143162697706
"AP002001.1",0
"AP002001.2",0
"GUCY1A2",0.0297833713891676
"AP001282.2",0
"AP001282.1",0
"AP003057.1",0
"AP000766.1",0
"CWF19L2",0.321279582545387
"SMARCE1P1",0
"ALKBH8",0
"AP001823.1",0
"ELMOD1",0
"AP000889.2",0
"AP000889.1",0.0239498632829407
"SLN",0
"AP002353.1",0
"SLC35F2",0.0469531735836384
"AP001024.1",0
"RAB39A",0
"CUL5",0.0735507696361803
"AP002433.1",0
"ACAT1",0.254722708284388
"AP002433.2",0
"NPAT",0.350174998829361
"ATM",1.05832935238746
"C11orf65",0.0433791802558701
"KDELC2",0.0247253316879465
"EXPH5",0.0489395639441676
"DDX10",0.105753330830024
"RPS2P39",0
"AP002453.1",0
"CYCSP29",0.0384798576839856
"AP003027.1",0
"AP003123.1",0
"RNU6-654P",0
"RNA5SP349",0
"AP003049.2",0
"C11orf87",0.0554532282831982
"AP003049.1",0
"AP003102.1",0
"AP002444.1",0
"RDX",0.0239498632829407
"TFAMP2",0.0301888261927195
"RPSAP50",0.0343889221728476
"AP001981.1",0
"AP001889.1",0.0441948935001556
"ZC3H12C",0
"AP000924.1",0
"FDX1",0.0456494657539879
"ARHGAP20",0
"HNRNPA1P60",0
"AP002963.1",0
"RNA5SP350",0
"AP003973.2",0
"LINC02550",0
"RPS17P15",0
"AP003973.1",0
"C11orf53",0
"COLCA1",0
"COLCA2",0.0304790749548848
"MIR4491",0
"POU2AF1",0.0656842982223872
"RNU2-60P",0
"AP002008.3",0
"AP002008.2",0
"BTG4",0
"MIR34B",0
"MIR34C",0
"AP002008.1",0
"C11orf88",0
"LAYN",0
"SIK2",0
"AP000925.1",0
"RN7SKP273",0
"PPP2R1B",0
"AP001781.1",0.0765758924896296
"ALG9",0.018970354148072
"AP001781.2",0
"ALG9-IT1",0
"GNG5P3",0
"FDXACB1",0
"C11orf1",0
"RPL37AP8",0
"CRYAB",0
"HSPB2",0
"HSPB2-C11orf52",0
"C11orf52",0.0395094626670721
"DIXDC1",0.0465725981669737
"RNA5SP351",0
"AP000907.1",0
"AP000907.2",0
"DLAT",0
"PPIHP1",0
"RNU6-893P",0
"AP000907.3",0
"PIH1D2",0.0400892774534529
"NKAPD1",0.106184432084347
"TIMM8B",0.164101161033276
"SDHD",0.153065616554845
"AP002884.3",0
"IL18",0
"AP002884.2",0
"TEX12",0
"BCO2",0.0888704669611452
"KCTD9P4",0
"MRPS36P4",0
"RPS12P21",0
"PTS",0.227845573612943
"RPS6P16",0
"PLET1",0
"AP002884.4",0
"ST13P10",0.0568753138850672
"AP002884.1",0
"RNU6-44P",0
"AP003063.1",0.0814111540777786
"RPL23AP62",0
"AP003063.2",0
"RF00477",0
"AP003100.2",0
"AP003100.1",0.0251382562441737
"AP000802.1",0
"NCAM1",0.0433309290370922
"RNU7-187P",0
"NCAM1-AS1",0
"AP000880.1",0
"TTC12",0.0741842823802969
"AP002840.2",0
"ANKK1",0
"AP002840.1",0
"DRD2",0.018785223274776
"MIR4301",0
"TMPRSS5",0.0437781825722546
"MTRF1LP1",0
"ZW10",0.0364706870760148
"RPS29P19",0.0528486109374057
"AP003170.5",0
"AP003170.4",0.0880780463528398
"CLDN25",0
"ATF4P4",0
"AP003170.2",0
"LRRC37A13P",0
"USP28",0
"AP003170.3",0
"AP003170.1",0
"RNU6-1107P",0
"HTR3B",0.0272983274904352
"HTR3A",0
"ZBTB16",1.03424945393849
"AP002518.2",0
"NNMT",0.0213047027859622
"AP002518.1",0
"C11orf71",0.0450603925125625
"RBM7",0.0713938566554142
"AP002373.1",0
"REXO2",0.0247253316879465
"AP002373.2",0
"NXPE2P1",0
"AC020549.2",0.051167198265775
"NXPE1",0
"NXPE4",0
"AC020549.1",0.044556506484677
"NXPE2",0
"CADM1",0.111664026972796
"AP000462.3",0
"AP000462.1",0
"AP000462.2",0
"AP003174.2",0
"AP003174.3",0
"RPL12P46",0
"AP003174.1",0
"AP000997.1",0
"AP000997.2",0
"AP000997.3",0
"AP002991.1",0
"AP002991.2",0
"LINC00900",0.0208444804453415
"AP000797.3",0.0505096646828809
"AP000797.2",0.0407781919336693
"AP000797.1",0
"LINC02151",0
"AP000770.2",0
"AP000770.1",0
"BUD13",0.0403968854742724
"AP006216.1",0
"ZPR1",0.195238044527683
"APOA5",0
"AP006216.2",0
"AP006216.3",0
"APOA4",0
"APOC3",0
"APOA1",0
"APOA1-AS",0
"SIK3",0.544770501648804
"RNY4P6",0
"AP000936.3",0.196988269208314
"AP000936.1",0
"AP000936.2",0
"AP005018.2",0
"AP005018.1",0
"PAFAH1B2",0.535048792636383
"SIDT2",0.164040222672752
"TAGLN",0.067808700168915
"PCSK7",0.335415632639029
"AP000892.3",0
"RNF214",0.0370045408812552
"BACE1",0.0189873471127921
"BACE1-AS",0
"AP000892.2",0
"CEP164",0.15930963286518
"AP000892.1",0.0208444804453415
"PRR13P3",0
"DSCAML1",0.0565688773702522
"AP000711.1",0.0420298211777982
"AP001554.1",0
"FXYD2",0.0602602095005825
"AP000757.2",0
"FXYD6-FXYD2",0
"AP000757.1",0
"FXYD6",0
"TMPRSS13",0.0615853723192136
"IL10RA",0.387612661373015
"SMIM35",0.109737690113433
"RN7SL828P",0
"TMPRSS4",0.347763455744409
"SCN4B",0
"SCN2B",0.039515920556232
